Bridge_ID,Location,Age (years),Material,Length (m),Width (m),Height (m),Traffic_Volume (vehicles/day),Weather_Conditions,Water_Flow_Rate (m³/s),Maintenance_History,Stress (MPa),Strain (%),Tensile_Strength (MPa),Rainfall (mm),Material_Composition,Bridge_Design,Construction_Quality,Temperature (°C),Humidity (%),Collapse_Status
96,Region_1,48,Wood,68.52685268526852,5.427542754275428,10.855085508550856,194.05940594059405,Rainy,47.5047504750475,2010-04-06,0.9500950095009502,0.09500950095009501,207.6007600760076,4.75047504750475,"Concrete 80%, Wood 20%",Truss,Good,-29.23992399239924,0.9500950095009502,Standing
97,Region_2,41,Steel,68.72187218721872,5.432043204320432,10.864086408640864,195.04950495049505,Sunny,48.004800480048004,2010-04-07,0.9600960096009601,0.096009600960096,207.68076807680768,4.8004800480048,"Steel 70%, Concrete 30%",Arch,Good,-29.231923192319233,0.9600960096009601,Standing
98,Region_3,14,Concrete,68.91689168916892,5.436543654365437,10.873087308730874,196.03960396039605,Snowy,48.5048504850485,2010-04-08,0.9700970097009701,0.09700970097009701,207.76077607760777,4.85048504850485,"Concrete 80%, Wood 20%",Beam,Good,-29.223922392239224,0.9700970097009701,Standing
99,Region_4,0,Wood,69.1119111911191,5.441044104410441,10.882088208820882,197.02970297029702,Cloudy,49.004900490049,2010-04-09,0.9800980098009802,0.09800980098009801,207.84078407840784,4.9004900490049,"Concrete 80%, Wood 20%",Truss,Good,-29.215921592159216,0.9800980098009802,Standing
100,Region_5,35,Steel,69.3069306930693,5.445544554455446,10.891089108910892,198.01980198019803,Windy,49.5049504950495,2010-04-10,0.9900990099009902,0.09900990099009901,207.92079207920793,4.9504950495049505,"Steel 70%, Concrete 30%",Arch,Good,-29.207920792079207,0.9900990099009902,Standing
101,Region_1,32,Concrete,69.5019501950195,5.45004500450045,10.9000900090009,199.00990099009903,Rainy,50.00500050005,2010-04-11,1.0001000100010002,0.1000100010001,208.000800080008,5.000500050005,"Concrete 80%, Wood 20%",Beam,Good,-29.1999199919992,1.0001000100010002,Standing
102,Region_2,9,Wood,69.69696969696969,5.454545454545455,10.90909090909091,200.0,Sunny,50.5050505050505,2010-04-12,1.0101010101010102,0.10101010101010101,208.08080808080808,5.05050505050505,"Concrete 80%, Wood 20%",Truss,Good,-29.19191919191919,1.0101010101010102,Standing
103,Region_3,11,Steel,69.89198919891989,5.459045904590459,10.918091809180918,200.99009900990097,Snowy,51.005100510051,2010-04-13,1.02010201020102,0.10201020102010201,208.16081608160817,5.1005100510051005,"Steel 70%, Concrete 30%",Arch,Good,-29.183918391839185,1.02010201020102,Standing
104,Region_4,22,Concrete,70.08700870087009,5.463546354635463,10.927092709270926,201.98019801980197,Cloudy,51.505150515051504,2010-04-14,1.0301030103010302,0.10301030103010302,208.24082408240824,5.15051505150515,"Concrete 80%, Wood 20%",Beam,Good,-29.175917591759177,1.0301030103010302,Standing
105,Region_5,32,Wood,70.28202820282029,5.468046804680468,10.936093609360936,202.97029702970298,Windy,52.005200520052,2010-04-15,1.0401040104010402,0.104010401040104,208.32083208320833,5.2005200520052,"Concrete 80%, Wood 20%",Truss,Good,-29.16791679167917,1.0401040104010402,Standing
106,Region_1,15,Steel,70.47704770477048,5.472547254725472,10.945094509450945,203.96039603960395,Rainy,52.5052505250525,2010-04-16,1.05010501050105,0.10501050105010501,208.4008400840084,5.2505250525052505,"Steel 70%, Concrete 30%",Arch,Good,-29.15991599159916,1.05010501050105,Standing
107,Region_2,44,Concrete,70.67206720672067,5.477047704770477,10.954095409540955,204.95049504950495,Sunny,53.005300530053,2010-04-17,1.0601060106010602,0.10601060106010601,208.48084808480849,5.3005300530053,"Concrete 80%, Wood 20%",Beam,Good,-29.15191519151915,1.0601060106010602,Standing
108,Region_3,10,Wood,70.86708670867087,5.481548154815481,10.963096309630963,205.94059405940595,Snowy,53.5053505350535,2010-04-18,1.0701070107010702,0.10701070107010702,208.56085608560855,5.35053505350535,"Concrete 80%, Wood 20%",Truss,Good,-29.143914391439143,1.0701070107010702,Standing
109,Region_4,19,Steel,71.06210621062107,5.486048604860486,10.972097209720973,206.93069306930693,Cloudy,54.005400540054,2010-04-19,1.08010801080108,0.10801080108010801,208.64086408640864,5.4005400540054005,"Steel 70%, Concrete 30%",Arch,Good,-29.135913591359135,1.08010801080108,Standing
110,Region_5,3,Concrete,71.25712571257125,5.4905490549054905,10.981098109810981,207.9207920792079,Windy,54.5054505450545,2010-04-20,1.0901090109010902,0.10901090109010901,208.72087208720873,5.45054505450545,"Concrete 80%, Wood 20%",Beam,Good,-29.12791279127913,1.0901090109010902,Standing
111,Region_1,16,Wood,71.45214521452145,5.4950495049504955,10.990099009900991,208.91089108910893,Rainy,55.005500550055004,2010-04-21,1.1001100110011002,0.11001100110011001,208.8008800880088,5.5005500550055,"Concrete 80%, Wood 20%",Truss,Good,-29.11991199119912,1.1001100110011002,Standing
112,Region_2,36,Steel,71.64716471647165,5.4995499549955,10.999099909991,209.9009900990099,Sunny,55.5055505550555,2010-04-22,1.11011101110111,0.11101110111011102,208.8808880888089,5.5505550555055505,"Steel 70%, Concrete 30%",Arch,Good,-29.111911191119113,1.11011101110111,Standing
113,Region_3,25,Concrete,71.84218421842183,5.504050405040504,11.008100810081007,210.89108910891088,Snowy,56.005600560056,2010-04-23,1.1201120112011203,0.11201120112011201,208.96089608960895,5.6005600560056,"Concrete 80%, Wood 20%",Beam,Good,-29.103910391039104,1.1201120112011203,Standing
114,Region_4,6,Wood,72.03720372037203,5.508550855085509,11.017101710171017,211.88118811881188,Cloudy,56.5056505650565,2010-04-24,1.1301130113011302,0.11301130113011301,209.04090409040904,5.65056505650565,"Concrete 80%, Wood 20%",Truss,Good,-29.095909590959096,1.1301130113011302,Standing
115,Region_5,48,Steel,72.23222322232223,5.513051305130513,11.026102610261026,212.87128712871288,Windy,57.005700570057,2010-04-25,1.14011401140114,0.11401140114011402,209.1209120912091,5.7005700570057005,"Steel 70%, Concrete 30%",Arch,Good,-29.087908790879087,1.14011401140114,Standing
116,Region_1,17,Concrete,72.42724272427243,5.517551755175518,11.035103510351036,213.86138613861385,Rainy,57.5057505750575,2010-04-26,1.1501150115011503,0.115011501150115,209.2009200920092,5.75057505750575,"Concrete 80%, Wood 20%",Beam,Good,-29.07990799079908,1.1501150115011503,Standing
117,Region_2,0,Wood,72.62226222622263,5.522052205220522,11.044104410441044,214.85148514851485,Sunny,58.005800580058,2010-04-27,1.1601160116011602,0.11601160116011601,209.2809280928093,5.8005800580058,"Concrete 80%, Wood 20%",Truss,Good,-29.07190719071907,1.1601160116011602,Standing
118,Region_3,24,Steel,72.81728172817282,5.526552655265527,11.053105310531054,215.84158415841586,Snowy,58.505850585058504,2010-04-28,1.17011701170117,0.11701170117011701,209.36093609360935,5.8505850585058505,"Steel 70%, Concrete 30%",Arch,Good,-29.063906390639065,1.17011701170117,Standing
119,Region_4,49,Concrete,73.01230123012301,5.531053105310531,11.062106210621062,216.83168316831683,Cloudy,59.005900590059,2010-04-29,1.1801180118011803,0.11801180118011802,209.44094409440945,5.9005900590059,"Concrete 80%, Wood 20%",Beam,Good,-29.055905590559057,1.1801180118011803,Standing
120,Region_5,18,Wood,73.20732073207321,5.535553555355536,11.071107110711072,217.8217821782178,Windy,59.5059505950595,2010-04-30,1.1901190119011902,0.11901190119011901,209.5209520952095,5.95059505950595,"Concrete 80%, Wood 20%",Truss,Good,-29.04790479047905,1.1901190119011902,Standing
121,Region_1,49,Steel,73.4023402340234,5.54005400540054,11.08010801080108,218.8118811881188,Rainy,60.00600060006,2010-05-01,1.2001200120012,0.12001200120012001,209.6009600960096,6.0006000600060005,"Steel 70%, Concrete 30%",Arch,Good,-29.03990399039904,1.2001200120012,Standing
122,Region_2,35,Concrete,73.5973597359736,5.544554455445544,11.089108910891088,219.8019801980198,Sunny,60.5060506050605,2010-05-02,1.2101210121012103,0.12101210121012101,209.6809680968097,6.05060506050605,"Concrete 80%, Wood 20%",Beam,Good,-29.03190319031903,1.2101210121012103,Standing
123,Region_3,12,Wood,73.7923792379238,5.549054905490549,11.098109810981098,220.79207920792078,Snowy,61.006100610061004,2010-05-03,1.2201220122012202,0.12201220122012202,209.76097609760976,6.1006100610061,"Concrete 80%, Wood 20%",Truss,Good,-29.023902390239023,1.2201220122012202,Standing
124,Region_4,21,Steel,73.98739873987398,5.553555355535553,11.107110711071106,221.78217821782178,Cloudy,61.5061506150615,2010-05-04,1.2301230123012301,0.12301230123012301,209.84098409840985,6.150615061506151,"Steel 70%, Concrete 30%",Arch,Good,-29.015901590159014,1.2301230123012301,Standing
125,Region_5,26,Concrete,74.18241824182418,5.558055805580558,11.116111611161116,222.77227722772278,Windy,62.006200620062,2010-05-05,1.2401240124012403,0.12401240124012401,209.9209920992099,6.2006200620062,"Concrete 80%, Wood 20%",Beam,Good,-29.00790079007901,1.2401240124012403,Standing
126,Region_1,42,Wood,74.37743774377438,5.562556255625562,11.125112511251125,223.76237623762376,Rainy,62.5062506250625,2010-05-06,1.2501250125012502,0.125012501250125,210.00100010001,6.25062506250625,"Concrete 80%, Wood 20%",Truss,Good,-28.999899989999,1.2501250125012502,Standing
127,Region_2,44,Steel,74.57245724572456,5.567056705670567,11.134113411341135,224.75247524752476,Sunny,63.006300630063,2010-05-07,1.2601260126012601,0.126012601260126,210.0810081008101,6.300630063006301,"Steel 70%, Concrete 30%",Arch,Good,-28.991899189918993,1.2601260126012601,Standing
128,Region_3,15,Concrete,74.76747674767476,5.571557155715571,11.143114311431143,225.74257425742576,Snowy,63.5063506350635,2010-05-08,1.2701270127012703,0.127012701270127,210.16101610161016,6.35063506350635,"Concrete 80%, Wood 20%",Beam,Good,-28.983898389838984,1.2701270127012703,Standing
129,Region_4,28,Wood,74.96249624962496,5.576057605760576,11.152115211521153,226.73267326732673,Cloudy,64.006400640064,2010-05-09,1.2801280128012802,0.128012801280128,210.24102410241025,6.4006400640064,"Concrete 80%, Wood 20%",Truss,Good,-28.975897589758976,1.2801280128012802,Standing
130,Region_5,8,Steel,75.15751575157516,5.5805580558055805,11.161116111611161,227.7227722772277,Windy,64.5064506450645,2010-05-10,1.2901290129012901,0.12901290129012902,210.3210321032103,6.450645064506451,"Steel 70%, Concrete 30%",Arch,Good,-28.967896789678967,1.2901290129012901,Standing
131,Region_1,20,Concrete,75.35253525352536,5.585058505850585,11.17011701170117,228.7128712871287,Rainy,65.00650065006501,2010-05-11,1.3001300130013003,0.13001300130013002,210.4010401040104,6.5006500650065,"Concrete 80%, Wood 20%",Beam,Good,-28.95989598959896,1.3001300130013003,Standing
132,Region_2,33,Wood,75.54755475547555,5.58955895589559,11.17911791179118,229.7029702970297,Sunny,65.5065506550655,2010-05-12,1.3101310131013102,0.13101310131013102,210.48104810481047,6.55065506550655,"Concrete 80%, Wood 20%",Truss,Good,-28.95189518951895,1.3101310131013102,Standing
133,Region_3,19,Steel,75.74257425742574,5.594059405940594,11.188118811881187,230.69306930693068,Snowy,66.006600660066,2010-05-13,1.3201320132013201,0.132013201320132,210.56105610561056,6.600660066006601,"Steel 70%, Concrete 30%",Arch,Good,-28.943894389438945,1.3201320132013201,Standing
134,Region_4,37,Concrete,75.93759375937594,5.598559855985599,11.197119711971197,231.68316831683168,Cloudy,66.5066506650665,2010-05-14,1.3301330133013303,0.133013301330133,210.64106410641065,6.65066506650665,"Concrete 80%, Wood 20%",Beam,Good,-28.935893589358937,1.3301330133013303,Standing
135,Region_5,12,Wood,76.13261326132613,5.603060306030603,11.206120612061206,232.67326732673268,Windy,67.006700670067,2010-05-15,1.3401340134013402,0.134013401340134,210.72107210721072,6.7006700670067,"Concrete 80%, Wood 20%",Truss,Good,-28.92789278927893,1.3401340134013402,Standing
136,Region_1,16,Steel,76.32763276327633,5.607560756075608,11.215121512151216,233.66336633663366,Rainy,67.50675067506751,2010-05-16,1.3501350135013501,0.135013501350135,210.8010801080108,6.750675067506751,"Steel 70%, Concrete 30%",Arch,Good,-28.91989198919892,1.3501350135013501,Standing
137,Region_2,30,Concrete,76.52265226522653,5.612061206120612,11.224122412241224,234.65346534653466,Sunny,68.006800680068,2010-05-17,1.3601360136013603,0.13601360136013602,210.88108810881087,6.8006800680068,"Concrete 80%, Wood 20%",Beam,Good,-28.91189118911891,1.3601360136013603,Standing
138,Region_3,13,Wood,76.71767176717671,5.616561656165617,11.233123312331234,235.64356435643563,Snowy,68.5068506850685,2010-05-18,1.3701370137013702,0.13701370137013702,210.96109610961096,6.85068506850685,"Concrete 80%, Wood 20%",Truss,Good,-28.903890389038903,1.3701370137013702,Standing
139,Region_4,1,Steel,76.91269126912691,5.621062106210621,11.242124212421242,236.63366336633663,Cloudy,69.006900690069,2010-05-19,1.3801380138013801,0.13801380138013802,211.04110411041103,6.900690069006901,"Steel 70%, Concrete 30%",Arch,Good,-28.895889588958894,1.3801380138013801,Standing
140,Region_5,3,Concrete,77.10771077107711,5.625562556255626,11.251125112511252,237.62376237623764,Windy,69.5069506950695,2010-05-20,1.3901390139013903,0.13901390139013903,211.12111211121112,6.95069506950695,"Concrete 80%, Wood 20%",Beam,Good,-28.88788878887889,1.3901390139013903,Standing
141,Region_1,11,Wood,77.3027302730273,5.63006300630063,11.26012601260126,238.6138613861386,Rainy,70.00700070007,2010-05-21,1.4001400140014002,0.14001400140014,211.2011201120112,7.000700070007,"Concrete 80%, Wood 20%",Truss,Good,-28.87988798879888,1.4001400140014002,Standing
142,Region_2,10,Steel,77.49774977497749,5.634563456345635,11.26912691269127,239.6039603960396,Sunny,70.5070507050705,2010-05-22,1.4101410141014101,0.141014101410141,211.28112811281127,7.050705070507051,"Steel 70%, Concrete 30%",Arch,Good,-28.871887188718873,1.4101410141014101,Standing
143,Region_3,34,Concrete,77.69276927692769,5.639063906390639,11.278127812781278,240.59405940594058,Snowy,71.007100710071,2010-05-23,1.4201420142014203,0.142014201420142,211.36113611361137,7.1007100710071,"Concrete 80%, Wood 20%",Beam,Good,-28.863886388638864,1.4201420142014203,Standing
144,Region_4,27,Wood,77.88778877887789,5.643564356435643,11.287128712871286,241.58415841584159,Cloudy,71.5071507150715,2010-05-24,1.4301430143014302,0.14301430143014301,211.44114411441143,7.15071507150715,"Concrete 80%, Wood 20%",Truss,Good,-28.855885588558856,1.4301430143014302,Standing
145,Region_5,24,Steel,78.08280828082809,5.648064806480648,11.296129612961296,242.5742574257426,Windy,72.007200720072,2010-05-25,1.4401440144014401,0.14401440144014402,211.52115211521152,7.200720072007201,"Steel 70%, Concrete 30%",Arch,Good,-28.847884788478847,1.4401440144014401,Standing
146,Region_1,37,Concrete,78.27782778277827,5.652565256525652,11.305130513051305,243.56435643564356,Rainy,72.5072507250725,2010-05-26,1.4501450145014503,0.14501450145014502,211.6011601160116,7.25072507250725,"Concrete 80%, Wood 20%",Beam,Good,-28.83988398839884,1.4501450145014503,Standing
147,Region_2,45,Wood,78.47284728472847,5.657065706570657,11.314131413141315,244.55445544554456,Sunny,73.007300730073,2010-05-27,1.4601460146014602,0.14601460146014603,211.68116811681168,7.3007300730073,"Concrete 80%, Wood 20%",Truss,Good,-28.83188318831883,1.4601460146014602,Standing
148,Region_3,10,Steel,78.66786678667867,5.661566156615661,11.323132313231323,245.54455445544554,Snowy,73.5073507350735,2010-05-28,1.4701470147014701,0.147014701470147,211.76117611761177,7.350735073507351,"Steel 70%, Concrete 30%",Arch,Good,-28.823882388238825,1.4701470147014701,Standing
149,Region_4,13,Concrete,78.86288628862886,5.666066606660666,11.332133213321333,246.53465346534654,Cloudy,74.007400740074,2010-05-29,1.4801480148014803,0.148014801480148,211.84118411841183,7.4007400740074,"Concrete 80%, Wood 20%",Beam,Good,-28.815881588158817,1.4801480148014803,Standing
150,Region_5,45,Wood,79.05790579057906,5.6705670567056705,11.341134113411341,247.5247524752475,Windy,74.50745074507451,2010-05-30,1.4901490149014902,0.149014901490149,211.92119211921192,7.45074507450745,"Concrete 80%, Wood 20%",Truss,Good,-28.80788078807881,1.4901490149014902,Standing
151,Region_1,2,Steel,79.25292529252926,5.6750675067506755,11.350135013501351,248.5148514851485,Rainy,75.007500750075,2010-05-31,1.5001500150015001,0.15001500150015,212.00120012001202,7.500750075007501,"Steel 70%, Concrete 30%",Arch,Good,-28.7998799879988,1.5001500150015001,Standing
152,Region_2,8,Concrete,79.44794479447944,5.67956795679568,11.35913591359136,249.5049504950495,Sunny,75.5075507550755,2010-06-01,1.5101510151015103,0.15101510151015102,212.08120812081208,7.55075507550755,"Concrete 80%, Wood 20%",Beam,Good,-28.79187918791879,1.5101510151015103,Standing
153,Region_3,28,Wood,79.64296429642964,5.684068406840684,11.368136813681367,250.4950495049505,Snowy,76.007600760076,2010-06-02,1.5201520152015202,0.15201520152015202,212.16121612161217,7.6007600760076,"Concrete 80%, Wood 20%",Truss,Good,-28.783878387838783,1.5201520152015202,Standing
154,Region_4,46,Steel,79.83798379837984,5.688568856885689,11.377137713771377,251.4851485148515,Cloudy,76.5076507650765,2010-06-03,1.5301530153015301,0.15301530153015303,212.24122412241223,7.650765076507651,"Steel 70%, Concrete 30%",Arch,Good,-28.775877587758774,1.5301530153015301,Standing
155,Region_5,15,Concrete,80.03300330033004,5.693069306930693,11.386138613861386,252.47524752475246,Windy,77.00770077007701,2010-06-04,1.5401540154015403,0.15401540154015403,212.32123212321233,7.7007700770077,"Concrete 80%, Wood 20%",Beam,Good,-28.767876787678766,1.5401540154015403,Standing
156,Region_1,49,Wood,80.22802280228024,5.697569756975698,11.395139513951396,253.46534653465346,Rainy,77.5077507750775,2010-06-05,1.5501550155015502,0.155015501550155,212.4012401240124,7.75077507750775,"Concrete 80%, Wood 20%",Truss,Good,-28.75987598759876,1.5501550155015502,Standing
157,Region_2,27,Steel,80.42304230423042,5.702070207020702,11.404140414041404,254.45544554455446,Sunny,78.007800780078,2010-06-06,1.5601560156015601,0.156015601560156,212.48124812481248,7.800780078007801,"Steel 70%, Concrete 30%",Arch,Good,-28.751875187518753,1.5601560156015601,Standing
